parcel,address,current_property_class,current_property_use,current_year_built,current_total_living_area,current_stories,current_assessed_value,lot_depth,lot_width,lot_size,max_n_units,lot_size_max_n_units,zoning_max_n_units,zoning,use,lot_minimum_per_du_sq_ft,lot_width_ft,front_yard_setback_ft,side_yard_setback_ft,rear_yard_setback_ft,reversed_corner_setback_ft,height_ft,lot_cvg_pct,usable_open_space_per_du_ft,distance_to_capitol_miles,latitude,longitude
70828454101,537 Lone Oak Ln,Agricultural,Agricultural,0,0,0,100,0.0,0.0,11757.0,5.8785,5.8785,100,TR-P,Single-family attached,2000,20.0,15,6,20,8,40,90,,8.251867760604972,43.04605174799476,-89.54268533975477
60802421086,2890 Cimarron Trl Unit CDM,Residential,Condominium,0,0,0,0,0.0,0.0,11800.0,7.866666666666666,7.866666666666666,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,7.322759838639148,43.02148149283611,-89.50950736356859
70933405271,2825 Grandview Blvd,Residential,2 Unit,1971,2280,1,394800,0.0,0.0,11804.8,7.869866666666666,7.869866666666666,200,SR-V2,Multi-family (>24 units),1500,60.0,25,10,30,12,52,60,,3.716744816273468,43.03368188628368,-89.43188160741386
70935207071,1116 Catalpa Cir,Residential,4 unit Apartment,1961,4928,2,545000,0.0,0.0,11808.0,7.872,7.872,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,2.420874468481234,43.042081931877796,-89.40179070849204
81026207078,2407 Waters Edge Trl,Residential,Vacant,0,0,0,59800,0.0,0.0,11828.0,5.914,5.914,100,TR-P,Single-family attached,2000,20.0,15,6,20,8,40,90,,6.530698343356539,43.13013300872174,-89.27963119704422
70926217063,925 Haywood Dr,Commercial,8 unit Apartment,0,0,0,1051000,0.0,0.0,11830.0,7.886666666666667,7.886666666666667,200,TR-V2,Multi-family (>12 units),1500,60.0,20,10,25,12,40,70,,1.448595355232186,43.057689093674924,-89.40104002079198
70935302318,2416 Fiedler Ln,Residential,4 unit Apartment,1966,4408,2,460000,0.0,0.0,11848.3,7.898866666666666,7.898866666666666,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,2.6786011774742144,43.0381234577121,-89.40187884325616
60802413067,3001 Tucson Trl,Residential,2 Unit,1990,3254,2,535900,0.0,0.0,11868.0,7.912,7.912,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,7.503119944324552,43.01986849062837,-89.51234891936284
60906204049,5817 Balsam Rd,Residential,4 unit Apartment,1964,4254,2,0,0.0,0.0,11880.0,7.92,7.92,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,5.765471910831396,43.030538298143966,-89.48103646683697
71016417018,5200 Camden Rd,Residential,3 unit Apartment,1961,2744,1,464800,0.0,0.0,11891.0,7.927333333333333,7.927333333333333,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.758030825147578,43.063810996067176,-89.31160161477862
70828311153,701 Cozy Nest Dr,Residential,Single family,2018,1576,1,456700,0.0,0.0,11909.0,5.9545,5.9545,100,TR-P,Single-family attached,2000,20.0,15,6,20,8,40,90,,8.685552719123203,43.0501151965017,-89.55270849732408
60906202077,5718 Balsam Rd,Residential,4 unit Apartment,1962,3328,2,465000,0.0,0.0,11910.0,7.94,7.94,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,5.643402626306956,43.03108371489253,-89.47865570907102
60906204065,5825 Balsam Rd,Residential,4 unit Apartment,1964,4254,2,530000,0.0,0.0,11912.19,7.94146,7.94146,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,5.790912372817928,43.03042286768815,-89.48153061937192
70926216114,914 S Brooks St,Commercial,8 unit Apartment,0,0,0,1051000,0.0,0.0,11928.0,7.952,7.952,200,TR-V2,Multi-family (>12 units),1500,60.0,20,10,25,12,40,70,,1.4946233652689473,43.05696172858293,-89.40121164439395
70935302326,2442 Fiedler Ln,Residential,4 unit Apartment,1966,4408,2,460000,0.0,0.0,11935.4,7.956933333333333,7.956933333333333,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,2.694746855365003,43.037877071264965,-89.40188452932344
70935302334,2470 Fiedler Ln,Residential,4 unit Apartment,1966,4408,2,460000,0.0,0.0,11935.44,7.95696,7.95696,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,2.7104599913218395,43.03763675545639,-89.40188736567875
71005107224,43 N Bryan St,Residential,4 unit Apartment,1960,3400,2,540000,0.0,0.0,11940.0,7.96,7.96,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.095628841874615,43.100344926776664,-89.33409543768181
70922113025,1309 Spring St,Commercial,18 unit Apartment,0,0,0,2316000,0.0,0.0,11942.0,34.12,34.12,200,TR-U2,Multi-family (>36 units),350,50.0,15,10,20,12,78,80,40.0,1.25223403209774,43.069338750842114,-89.4079922352208
70933308110,2858 Kingston Dr,Residential,2 Unit,1963,2158,1,427900,0.0,0.0,11948.0,7.965333333333334,7.965333333333334,200,SR-V2,Multi-family (>24 units),1500,60.0,25,10,30,12,52,60,,3.8643439543457108,43.03267181029463,-89.4347493594047
81026369042,2019 Waterfall Way,Residential,Single family,2022,2056,2,534900,0.0,0.0,11960.0,5.98,5.98,100,TR-P,Single-family attached,2000,20.0,15,6,20,8,40,90,,6.494857743072672,43.12607763277583,-89.27670031747601
81032311102,2940 Commercial Ave,Residential,Single family,1951,1781,1,308700,0.0,0.0,11978.3,7.985533333333333,7.985533333333333,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.08846839831545,43.10701662500575,-89.34203911391847
71005210019,3041 Webb Ave,Commercial,Commercial exempt,0,0,0,0,0.0,0.0,11982.0,7.988,7.988,200,TR-V2,Multi-family (>12 units),1500,60.0,20,10,25,12,40,70,,3.105201459091664,43.1042962966089,-89.33805215323348
80936404013,1409 Trailsway,Commercial,8 unit Apartment,0,0,0,838000,0.0,0.0,11992.5,7.995,7.995,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.629055710434933,43.12587071464258,-89.367486542821
71003213297,4554 McCann Rd,Residential,4 unit Apartment,1986,4077,2,525000,0.0,0.0,11992.98,7.995319999999999,7.995319999999999,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,4.554774578912703,43.104425471671306,-89.30391936414215
70932420147,4234 Lumley Rd,Residential,4 unit Apartment,1952,4032,2,500000,0.0,0.0,12000.0,8.0,8.0,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,4.178751298953257,43.03386670737267,-89.44527956050628
60801307154,6818 Chester Dr,Residential,2 Unit,1987,2592,1,575000,0.0,0.0,12001.0,8.000666666666667,8.000666666666667,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,7.093322358358546,43.01704592825202,-89.5003519963576
70923311024,702 W Main St,Commercial,Commercial exempt,0,0,0,0,0.0,0.0,12005.0,16.006666666666668,16.006666666666668,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,0.7745886117650045,43.06619878999444,-89.39427757997737
80936402033,1517 Trailsway,Commercial,8 unit Apartment,0,0,0,838000,0.0,0.0,12008.0,8.005333333333333,8.005333333333333,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.6502027278971245,43.125861297162736,-89.36574061448798
60906203140,2021 Cameron Dr,Residential,2 Unit,1962,1664,1,385300,0.0,0.0,12014.0,8.009333333333334,8.009333333333334,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,5.856647514134533,43.03035031339069,-89.48299646914634
80936404039,1401 Trailsway,Commercial,8 unit Apartment,0,0,0,825000,0.0,0.0,12015.0,8.01,8.01,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.6221349414550965,43.12587603113245,-89.36810931920391
70926217089,915 S Brooks St,Commercial,8 unit Apartment,0,0,0,1051000,0.0,0.0,12015.0,8.01,8.01,200,TR-V2,Multi-family (>12 units),1500,60.0,20,10,25,12,40,70,,1.460566274948004,43.05725234210364,-89.40059986713389
70935302475,1029 W Badger Rd,Residential,6 unit Apartment,1976,2432,2,400000,0.0,0.0,12022.56,8.015039999999999,8.015039999999999,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,2.649556601672748,43.038301295127326,-89.40081073834072
71003216043,41 Sinykin Cir,Residential,4 unit Apartment,1982,4352,2,595000,0.0,0.0,12031.42,8.020946666666667,8.020946666666667,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,4.590850471363308,43.10472230717138,-89.30332449557663
81034108151,1337 Glacier Hill Dr,Residential,Condominium,0,0,0,0,0.0,0.0,12032.0,8.021333333333333,8.021333333333333,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,5.667184222763619,43.119176432304656,-89.2901075145291
71005210027,3037 Webb Ave,Commercial,Commercial exempt,0,0,0,0,0.0,0.0,12032.0,8.021333333333333,8.021333333333333,200,TR-V2,Multi-family (>12 units),1500,60.0,20,10,25,12,40,70,,3.0963677464615422,43.104302682811316,-89.3382915675075
71009303042,108 Davidson St,Residential,4 unit Apartment,1958,4366,2,600000,0.0,0.0,12040.0,8.026666666666667,8.026666666666667,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.138742099651583,43.083005845163164,-89.323346628602
81022301022,4638 Hayes Rd,Residential,4 unit Apartment,1986,4205,2,550000,0.0,0.0,12050.96,8.033973333333332,8.033973333333332,200,SR-V2,Multi-family (>24 units),1500,60.0,25,10,30,12,52,60,,6.161090907797395,43.14265287045634,-89.30523582336023
80936402025,1521 Trailsway,Commercial,8 unit Apartment,0,0,0,908000,0.0,0.0,12055.8,8.0372,8.0372,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.6542779832460033,43.125859527582,-89.36542180516214
70935302508,1013 W Badger Rd,Residential,Single family,1945,1272,1,266100,0.0,0.0,12066.12,8.044080000000001,8.044080000000001,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,2.634669799574924,43.03828521626543,-89.39977778860279
80936404021,1405 Trailsway,Commercial,8 unit Apartment,0,0,0,825000,0.0,0.0,12093.0,8.062,8.062,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.6256378559802647,43.12587443482024,-89.36779760749937
70935301120,1117 Alrita Ct,Residential,4 unit Apartment,1961,4938,2,550000,0.0,0.0,12104.96,8.069973333333333,8.069973333333333,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,2.7189504360414083,43.037811015494384,-89.40304772628149
70935302300,1105 W Badger Rd,Residential,4 unit Apartment,1960,1500,1,385000,0.0,0.0,12109.7,8.073133333333335,8.073133333333335,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,2.662470597632229,43.0383705151469,-89.40187601242677
71016408091,5134 Camden Rd,Residential,2 Unit,1960,1770,1,319200,0.0,0.0,12115.0,8.076666666666666,8.076666666666666,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.7502703827708945,43.064417328903254,-89.31159272063282
71016408083,5130 Camden Rd,Residential,2 Unit,1960,1770,1,403000,0.0,0.0,12117.0,8.078,8.078,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.7475967328397695,43.06463227572531,-89.31159018837799
71016408075,5126 Camden Rd,Residential,2 Unit,1960,1770,1,401300,0.0,0.0,12119.0,8.079333333333333,8.079333333333333,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.7449220224686433,43.064847663716655,-89.31158870817863
70929205023,401 Berwyn Dr,Residential,4 unit Apartment,1957,4554,2,660000,0.0,0.0,12120.0,8.08,8.08,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.98502316904613,43.06064272793325,-89.46074632842229
71016408067,5122 Camden Rd,Residential,2 Unit,1960,1740,1,393700,0.0,0.0,12122.0,8.081333333333333,8.081333333333333,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.742297956197183,43.0650656317454,-89.31158671738956
71016408059,5118 Camden Rd,Residential,2 Unit,1960,1740,1,387600,0.0,0.0,12124.0,8.082666666666666,8.082666666666666,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.739775872910031,43.06528174013768,-89.3115843081672
71016408041,5114 Camden Rd,Residential,2 Unit,1960,1800,1,373500,0.0,0.0,12126.0,8.084,8.084,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.7373035761468425,43.06549572376577,-89.31158256392894
71016408033,5110 Camden Rd,Residential,2 Unit,1960,1740,1,386400,0.0,0.0,12128.0,8.085333333333333,8.085333333333333,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.7348930226911796,43.06571177479308,-89.31158024027287
71016408025,5106 Camden Rd,Residential,2 Unit,1960,1740,1,388900,0.0,0.0,12131.0,8.087333333333333,8.087333333333333,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.7325224664587084,43.065929564561394,-89.31157788390635
71016408017,5100 Camden Rd,Residential,3 unit Apartment,1961,2744,1,468800,0.0,0.0,12133.0,8.088666666666667,8.088666666666667,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.7302110397176587,43.06614627680728,-89.31157576358696
70926217097,921 S Brooks St,Commercial,8 unit Apartment,0,0,0,1051000,0.0,0.0,12150.0,8.1,8.1,200,TR-V2,Multi-family (>12 units),1500,60.0,20,10,25,12,40,70,,1.467916495996896,43.05704050527972,-89.4004304915104
81026358037,5510 Maddy Pass,Residential,Single family,2023,1885,2,306100,0.0,0.0,12151.0,6.0755,6.0755,100,TR-P,Single-family attached,2000,20.0,15,6,20,8,40,90,,6.134428308836349,43.12666328692314,-89.28588144183675
70935302409,1015 W Fiedler Ln,Residential,4 unit Apartment,1966,4408,2,480000,0.0,0.0,12153.24,8.10216,8.10216,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,2.7182060587068952,43.03697329146972,-89.39956463637104
60802415039,25 Mesa Ct,Residential,4 unit Apartment,1984,4314,2,570000,0.0,0.0,12154.0,8.102666666666666,8.102666666666666,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,7.323602151203434,43.02071441930257,-89.50891294960086
71016401110,4920 Camden Rd,Residential,4 unit Apartment,1961,3430,2,485000,0.0,0.0,12160.0,8.106666666666667,8.106666666666667,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.70889096305668,43.0685060910688,-89.31155192938482
60905204165,2102 Allied Dr,Commercial,8 unit Apartment,0,0,0,700000,0.0,0.0,12166.72,8.111146666666667,8.111146666666667,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,4.84648899430746,43.03113578517619,-89.45942966157486
70922114031,45 N Orchard St,Commercial,Apartments & rooms,0,0,0,2828000,0.0,0.0,12171.0,34.77428571428572,34.77428571428572,200,TR-U2,Multi-family (>36 units),350,50.0,15,10,20,12,78,80,40.0,1.1974299452895019,43.069443933596226,-89.40690127472763
71002314179,406 Hercules Trl,Residential,Vacant,0,0,0,55600,0.0,0.0,12176.0,6.088,6.088,100,TR-P,Single-family attached,2000,20.0,15,6,20,8,40,90,,5.380828661294301,43.09409361145333,-89.281307203699
81022301098,4670 Hayes Rd,Residential,4 unit Apartment,1986,4082,2,540000,0.0,0.0,12176.0,8.117333333333333,8.117333333333333,200,SR-V2,Multi-family (>24 units),1500,60.0,25,10,30,12,52,60,,6.258779712404185,43.142692514918195,-89.30235271947869
80936403015,1509 Trailsway,Commercial,8 unit Apartment,0,0,0,838000,0.0,0.0,12176.5,8.117666666666667,8.117666666666667,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.643455977220708,43.12586686657178,-89.36629387208906
70921203132,3124 Harvey St,Residential,Condominium,0,0,0,0,0.0,0.0,12178.35,16.2378,16.2378,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,2.9473152838452306,43.07427786317534,-89.44262625019876
70901112147,1501 Steensland Dr,Residential,2 Unit,1952,1580,2,300600,0.0,0.0,12196.8,8.1312,8.1312,200,TR-V2,Multi-family (>12 units),1500,60.0,20,10,25,12,40,70,,2.9283092035394507,43.11488417715524,-89.36553449599337
80936403023,1505 Trailsway,Commercial,8 unit Apartment,0,0,0,825000,0.0,0.0,12218.1,8.1454,8.1454,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.6396814139214215,43.125870770111995,-89.36661470477243
71005212073,3001 Worthington Ave,Residential,4 unit Apartment,1956,3072,1,600000,0.0,0.0,12224.8,8.0,8.149866666666666,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.9652785173337426,43.10233532908364,-89.33940644918647
81034108052,1609 Glacier Hill Dr,Residential,2 Unit,1999,2934,2,496600,0.0,0.0,12237.0,8.158,8.158,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,5.701137203322148,43.12098193375649,-89.29092562687711
71016401136,5000 Camden Rd,Residential,4 unit Apartment,1961,3430,2,485000,0.0,0.0,12240.0,8.16,8.16,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.712380022359257,43.06806845717308,-89.3115550459434
70935302368,1033 W Fiedler Ln,Residential,6 unit Apartment,1964,4408,2,470000,0.0,0.0,12240.36,8.16024,8.16024,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,2.7434836936885585,43.03694990408273,-89.40114792631095
81032108096,1509 Wright St,Commercial,Commercial exempt,0,0,0,0,0.0,0.0,12244.0,8.162666666666667,8.162666666666667,200,TR-V2,Multi-family (>12 units),1500,60.0,20,10,25,12,40,70,,4.10462909880384,43.118588249306576,-89.3294977050773
60906203174,5830 Balsam Rd,Residential,4 unit Apartment,1961,3430,2,467000,0.0,0.0,12275.0,8.183333333333334,8.183333333333334,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,5.815356424791018,43.03061995038764,-89.48226493226632
80936403304,2410 Calypso Rd,Commercial,8 unit Apartment,0,0,0,794000,0.0,0.0,12286.8,8.1912,8.1912,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.585530093123099,43.12502212216242,-89.36641288629974
80936403031,1501 Trailsway,Commercial,8 unit Apartment,0,0,0,770000,0.0,0.0,12288.0,8.192,8.192,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.6357546966466705,43.12587211766282,-89.36693957807701
71016401201,5028 Camden Rd,Residential,4 unit Apartment,1961,3430,2,0,0.0,0.0,12300.0,8.2,8.2,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.7262107240273705,43.066531213686254,-89.3115727788657
70922111219,107 N Randall Ave,Commercial,19 unit Apartment,0,0,0,2640000,0.0,0.0,12303.67,35.15334285714286,35.15334285714286,200,TR-U2,Multi-family (>36 units),350,50.0,15,10,20,12,78,80,40.0,1.2753734782700525,43.06988972438337,-89.40868884439472
71009303050,202 Davidson St,Residential,4 unit Apartment,1962,4366,2,590000,0.0,0.0,12308.8,8.205866666666665,8.205866666666665,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.15918155144179,43.083016581970874,-89.3229384683375
81034306127,708 Bewick Dr,Residential,4 unit Apartment,1985,4154,2,600000,0.0,0.0,12317.0,8.211333333333334,8.211333333333334,200,SR-V2,Multi-family (>24 units),1500,60.0,25,10,30,12,52,60,,4.647358595208299,43.107229435343946,-89.30386352895478
70935302376,1029 W Fiedler Ln,Residential,4 unit Apartment,1964,4408,2,460000,0.0,0.0,12327.48,8.21832,8.21832,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,2.7385200896177233,43.03694527782018,-89.40080846727625
80926407118,3710 E Karstens Dr,Residential,6 unit Apartment,1972,5260,2,0,0.0,0.0,12341.0,8.227333333333334,8.227333333333334,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,4.110094710051926,43.134300316365334,-89.38630752630856
71016401095,4912 Camden Rd,Residential,4 unit Apartment,1961,3430,2,485000,0.0,0.0,12342.0,8.228,8.228,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.7070792253181652,43.06901647362762,-89.31150951693672
80936403297,2406 Calypso Rd,Commercial,8 unit Apartment,0,0,0,856000,0.0,0.0,12346.2,8.2308,8.2308,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.5689421180709533,43.12477527528832,-89.36642161779615
80936402041,2505 Calypso Rd,Commercial,8 unit Apartment,0,0,0,887500,0.0,0.0,12375.48,8.25032,8.25032,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.629390301358053,43.125535201061844,-89.36567043957774
81034108036,1513 Glacier Hill Dr,Residential,4 unit Apartment,1997,4440,2,590000,0.0,0.0,12384.0,8.256,8.256,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,5.6844987050967575,43.12048349093142,-89.29086573267908
